date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:41	5906/5906	---M--	200	added ('OK')	image/png	etag:%2251a1df2-1712-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-6-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-6-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:42	5465/5465	---M--	200	added ('OK')	image/png	etag:%2251a1df3-1559-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-7-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-7-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:43	7542/7542	---M--	200	added ('OK')	image/png	etag:%2251a1df7-1d76-52665b254af40%22	https://www.lac-info.com/img/bg-guide-7-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-7-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:44	9510/9510	---M--	200	added ('OK')	image/png	etag:%2251a1df6-2526-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-7-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-7-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:45	11598/11598	---M--	200	added ('OK')	image/png	etag:%2251a1df5-2d4e-52665b2456d00%22	https://www.lac-info.com/img/bg-guide-7-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-7-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:50	5654/5654	---M--	200	added ('OK')	image/png	etag:%2251a1dfa-1616-52665b254af40%22	https://www.lac-info.com/img/bg-guide-8-1-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-8-1-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:51	7391/7391	---M--	200	added ('OK')	image/png	etag:%2251a1df9-1cdf-52665b254af40%22	https://www.lac-info.com/img/bg-guide-8-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-8-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:51	2290/2290	---M--	200	added ('OK')	image/png	etag:%2251a1df8-8f2-52665b254af40%22	https://www.lac-info.com/img/bg-guide-8-1-after-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-8-1-after-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:51	7542/7542	---M--	200	added ('OK')	image/png	etag:%2251a1dfc-1d76-52665b263f180%22	https://www.lac-info.com/img/bg-guide-8-2-before-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-8-2-before-sm.png	(from https://www.lac-info.com/css/main.css)
15:47:52	1142/1142	---M--	200	added ('OK')	image/png	etag:%2251a1e2b-476-52665b42db500%22	https://www.lac-info.com/img/ico-right-arrow.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-right-arrow.png	(from https://www.lac-info.com/css/main.css)
15:47:53	21683/21683	---M--	200	added ('OK')	image/png	etag:%2251a1dfb-54b3-52665b254af40%22	https://www.lac-info.com/img/bg-guide-8-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-8-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:53	1574/1574	---M--	200	added ('OK')	image/png	etag:%2251a1e25-626-52665b42db500%22	https://www.lac-info.com/img/ico-close.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-close.png	(from https://www.lac-info.com/css/main.css)
15:47:53	4800/4800	---M--	200	added ('OK')	image/png	etag:%2251a1e05-12c0-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-1-before.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-before.png	(from https://www.lac-info.com/css/main.css)
15:47:54	5766/5766	---M--	200	added ('OK')	image/png	etag:%2251a1e03-1686-52665b263f180%22	https://www.lac-info.com/img/bg-helper-guide-1-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:54	4679/4679	---M--	200	added ('OK')	image/png	etag:%2251a1e02-1247-52665b263f180%22	https://www.lac-info.com/img/bg-helper-guide-1-after.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-after.png	(from https://www.lac-info.com/css/main.css)
15:47:54	3184/3184	---M--	200	added ('OK')	image/png	etag:%2251a1e01-c70-52665b263f180%22	https://www.lac-info.com/img/bg-helper-guide-1-after-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-after-md.png	(from https://www.lac-info.com/css/main.css)
15:47:55	5065/5065	---M--	200	added ('OK')	image/png	etag:%2251a1e04-13c9-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-1-before-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-before-md.png	(from https://www.lac-info.com/css/main.css)
15:47:55	4255/4255	---M--	200	added ('OK')	image/png	etag:%2251a1e00-109f-52665b263f180%22	https://www.lac-info.com/img/bg-helper-guide-1-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-1-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:55	4800/4800	---M--	200	added ('OK')	image/png	etag:%2251a1e0b-12c0-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-before.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-before.png	(from https://www.lac-info.com/css/main.css)
15:47:56	5709/5709	---M--	200	added ('OK')	image/png	etag:%2251a1e09-164d-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:57	5700/5700	---M--	200	added ('OK')	image/png	etag:%2251a1e0a-1644-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-before-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-before-md.png	(from https://www.lac-info.com/css/main.css)
15:47:58	3396/3396	---M--	200	added ('OK')	image/png	etag:%2251a1e08-d44-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-after.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-after.png	(from https://www.lac-info.com/css/main.css)
15:47:58	4258/4258	---M--	200	added ('OK')	image/png	etag:%2251a1e07-10a2-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-after-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-after-md.png	(from https://www.lac-info.com/css/main.css)
15:47:58	4261/4261	---M--	200	added ('OK')	image/png	etag:%2251a1e06-10a5-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-2-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-2-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:59	4824/4824	---M--	200	added ('OK')	image/png	etag:%2251a1e11-12d8-52665b2827600%22	https://www.lac-info.com/img/bg-helper-guide-3-before.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-before.png	(from https://www.lac-info.com/css/main.css)
15:47:59	11075/11075	---M--	200	added ('OK')	image/png	etag:%2251a1e10-2b43-52665b2827600%22	https://www.lac-info.com/img/bg-helper-guide-3-before-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-before-md.png	(from https://www.lac-info.com/css/main.css)
15:47:59	4206/4206	---M--	200	added ('OK')	image/png	etag:%2251a1e0f-106e-52665b2827600%22	https://www.lac-info.com/img/bg-helper-guide-3-before-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-before-lg.png	(from https://www.lac-info.com/css/main.css)
15:47:59	1872/1872	---M--	200	added ('OK')	image/png	etag:%2251a1e0e-750-52665b2827600%22	https://www.lac-info.com/img/bg-helper-guide-3-after.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-after.png	(from https://www.lac-info.com/css/main.css)
15:48:00	18092/18092	---M--	200	added ('OK')	image/png	etag:%2251a1e0d-46ac-52665b2827600%22	https://www.lac-info.com/img/bg-helper-guide-3-after-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-after-md.png	(from https://www.lac-info.com/css/main.css)
15:48:00	4652/4652	---M--	200	added ('OK')	image/png	etag:%2251a1e0c-122c-52665b27333c0%22	https://www.lac-info.com/img/bg-helper-guide-3-after-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-helper-guide-3-after-lg.png	(from https://www.lac-info.com/css/main.css)
15:48:00	1145/1145	---M--	200	added ('OK')	image/png	etag:%2251a1e93-479-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-arrw-down-sm.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-arrw-down-sm.png	(from https://www.lac-info.com/css/main.css)
15:48:00	4136/4136	---M--	200	added ('OK')	image/png	etag:%2251a1eb3-1028-52665b3ffee40%22	https://www.lac-info.com/img/final/ico-tooltip.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-tooltip.png	(from https://www.lac-info.com/css/main.css)
15:48:01	26125/26125	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e8d-660d-52665b3b3a300%22	https://www.lac-info.com/img/final/girls-long-acting-contraception-sm.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/girls-long-acting-contraception-sm.jpg	(from https://www.lac-info.com/css/main.css)
15:48:02	1487/1487	---M--	200	added ('OK')	image/png	etag:%2251a1e98-5cf-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-check.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-check.png	(from https://www.lac-info.com/css/main.css)
15:48:02	105441/105441	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e8e-19be1-524a4a2caf600%22	https://www.lac-info.com/img/final/girls-long-acting-contraception.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/girls-long-acting-contraception.jpg	(from https://www.lac-info.com/css/main.css)
15:48:03	3833/3833	---M--	200	added ('OK')	image/png	etag:%2251a1ebe-ef9-52665b40f3080%22	https://www.lac-info.com/img/final/intrauterine_system_hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/intrauterine_system_hover.png	(from https://www.lac-info.com/css/main.css)
15:48:04	4951/4951	---M--	200	added ('OK')	image/png	etag:%2251a1ebc-1357-52665b40f3080%22	https://www.lac-info.com/img/final/intrauterine_device_hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/intrauterine_device_hover.png	(from https://www.lac-info.com/css/main.css)
15:48:05	3619/3619	---M--	200	added ('OK')	image/png	etag:%2251a1e8a-e23-52665b3a460c0%22	https://www.lac-info.com/img/final/contraceptive_implant_hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/contraceptive_implant_hover.png	(from https://www.lac-info.com/css/main.css)
15:48:06	48513/48513	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e8b-bd81-52665b3a460c0%22	https://www.lac-info.com/img/final/girl-with-doctor-sm.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/girl-with-doctor-sm.jpg	(from https://www.lac-info.com/css/main.css)
15:48:08	63790/63790	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e8c-f92e-52665b3b3a300%22	https://www.lac-info.com/img/final/girl-with-doctor.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/girl-with-doctor.jpg	(from https://www.lac-info.com/css/main.css)
15:48:09	59076/59076	---M--	200	added ('OK')	image/png	etag:%2251a1e3b-e6c4-52665b45b7bc0%22	https://www.lac-info.com/img/personal-checklist-lac.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/personal-checklist-lac.png	(from https://www.lac-info.com/css/main.css)
15:48:10	1702/1702	---M--	200	added ('OK')	image/png	etag:%2251a1dfe-6a6-52665b263f180%22	https://www.lac-info.com/img/bg-guide-arrow-download.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-arrow-download.png	(from https://www.lac-info.com/css/main.css)
15:48:10	1463/1463	---M--	200	added ('OK')	image/png	etag:%2251a1dfd-5b7-52665b263f180%22	https://www.lac-info.com/img/bg-guide-arrow-download-lg.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/bg-guide-arrow-download-lg.png	(from https://www.lac-info.com/css/main.css)
15:48:10	66755/66755	---M--	200	added ('OK')	image/png	etag:%2251a1e3a-104c3-52665b45b7bc0%22	https://www.lac-info.com/img/personal-checklist-lac-md.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/personal-checklist-lac-md.png	(from https://www.lac-info.com/css/main.css)
15:48:10	1016/1016	---M--	200	added ('OK')	image/png	etag:%2251a1e28-3f8-52665b42db500%22	https://www.lac-info.com/img/ico-link.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/ico-link.png	(from https://www.lac-info.com/css/main.css)
15:48:11	42820/42820	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e1c-a744-52665b41e72c0%22	https://www.lac-info.com/img/helper-friend.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/helper-friend.jpg	(from https://www.lac-info.com/css/main.css)
15:48:12	35165/35165	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e1d-895d-52665b41e72c0%22	https://www.lac-info.com/img/helper-self.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/helper-self.jpg	(from https://www.lac-info.com/css/main.css)
15:48:13	2140/2140	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e7a-85c-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-search-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-search-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:14	46780/46780	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e1b-b6bc-52665b41e72c0%22	https://www.lac-info.com/img/helper-doctor.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/helper-doctor.jpg	(from https://www.lac-info.com/css/main.css)
15:48:14	2957/2957	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e78-b8d-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-remove-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-remove-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:14	2256/2256	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e7c-8d0-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-tampon-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-tampon-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:14	2105/2105	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6c-839-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-fall-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-fall-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:15	2552/2552	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6e-9f8-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-heart-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-heart-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:15	2435/2435	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6a-983-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-condom-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-condom-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:15	2626/2626	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e74-a42-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-ius-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-ius-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:16	2526/2526	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e65-9de-52665b2ed45c0%22	https://www.lac-info.com/img/faq/ico-faq-blood-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-blood-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:16	5876/5876	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e75-16f4-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-ius-vs-iud-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-ius-vs-iud-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:16	2835/2835	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e71-b13-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-implant-insert-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-implant-insert-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:16	2408/2408	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e70-968-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-implant-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-implant-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:17	3833/3833	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e67-ef9-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-clock-hover.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-clock-hover.svg	(from https://www.lac-info.com/css/main.css)
15:48:17	1108/1108	---M--	200	added ('OK')	image/png	etag:%2251a1e69-454-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-close.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-close.png	(from https://www.lac-info.com/css/main.css)
15:48:17	2207/2207	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e7b-89f-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-search.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-search.svg	(from https://www.lac-info.com/css/main.css)
15:48:18	2955/2955	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e79-b8b-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-remove.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-remove.svg	(from https://www.lac-info.com/css/main.css)
15:48:18	2261/2261	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e7d-8d5-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-tampon.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-tampon.svg	(from https://www.lac-info.com/css/main.css)
15:48:18	2103/2103	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6d-837-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-fall.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-fall.svg	(from https://www.lac-info.com/css/main.css)
15:48:19	2550/2550	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6f-9f6-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-heart.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-heart.svg	(from https://www.lac-info.com/css/main.css)
15:48:19	2431/2431	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e6b-97f-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-condom.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-condom.svg	(from https://www.lac-info.com/css/main.css)
15:48:19	2619/2619	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e77-a3b-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-ius.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-ius.svg	(from https://www.lac-info.com/css/main.css)
15:48:19	2524/2524	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e66-9dc-52665b2ed45c0%22	https://www.lac-info.com/img/faq/ico-faq-blood.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-blood.svg	(from https://www.lac-info.com/css/main.css)
15:48:20	5874/5874	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e76-16f2-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-ius-vs-iud.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-ius-vs-iud.svg	(from https://www.lac-info.com/css/main.css)
15:48:20	2833/2833	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e72-b11-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-implant-insert.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-implant-insert.svg	(from https://www.lac-info.com/css/main.css)
15:48:20	2406/2406	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e73-966-52665b30bca40%22	https://www.lac-info.com/img/faq/ico-faq-implant.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-implant.svg	(from https://www.lac-info.com/css/main.css)
15:48:21	3829/3829	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1e68-ef5-52665b2fc8800%22	https://www.lac-info.com/img/faq/ico-faq-clock.svg	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-clock.svg	(from https://www.lac-info.com/css/main.css)
15:48:21	1017/1017	---M--	200	added ('OK')	image/png	etag:%2251a1e7e-3f9-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-toggle-s.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-toggle-s.png	(from https://www.lac-info.com/css/main.css)
15:48:21	1061/1061	---M--	200	added ('OK')	image/png	etag:%2251a1e7f-425-52665b31b0c80%22	https://www.lac-info.com/img/faq/ico-faq-toggle.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/ico-faq-toggle.png	(from https://www.lac-info.com/css/main.css)
15:48:28	248867/248867	---M--	200	added ('OK')	image/png	etag:%2251a1e85-3cc23-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-fertility-s.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-fertility-s.png	(from https://www.lac-info.com/css/main.css)
15:48:29	1257193/1257193	---M--	200	added ('OK')	image/png	etag:%2251a1e82-132ee9-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-different-age-l.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-different-age-l.png	(from https://www.lac-info.com/css/main.css)
15:48:32	857317/857317	---M--	200	added ('OK')	image/png	etag:%2251a1e84-d14e5-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-fertility-l.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-fertility-l.png	(from https://www.lac-info.com/css/main.css)
15:48:34	254687/254687	---M--	200	added ('OK')	image/png	etag:%2251a1e87-3e2df-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-placing-s.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-placing-s.png	(from https://www.lac-info.com/css/main.css)
15:48:35	354550/354550	---M--	200	added ('OK')	image/png	etag:%2251a1e83-568f6-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-different-age-s.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-different-age-s.png	(from https://www.lac-info.com/css/main.css)
15:48:36	2733/2733	---M--	200	added ('OK')	image/png	etag:%2251a1e44-aad-52665b4e4d000%22	https://www.lac-info.com/img/video-play-pink-hover.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-play-pink-hover.png	(from https://www.lac-info.com/css/main.css)
15:48:37	13690/13690	---M--	200	added ('OK')	image/png	etag:%2251a1e4c-357a-524e420bdb400%22	https://www.lac-info.com/img/yt-play-button.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/yt-play-button.png	(from https://www.lac-info.com/css/main.css)
15:48:37	2753/2753	---M--	200	added ('OK')	image/png	etag:%2251a1e45-ac1-52665b4f41240%22	https://www.lac-info.com/img/video-play-pink.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/video-play-pink.png	(from https://www.lac-info.com/css/main.css)
15:48:37	606/606	---M--	200	added ('OK')	image/png	etag:%2251a1e5d-25e-525485ac0a180%22	https://www.lac-info.com/img/dmy/tumblr-icons-sprite.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/tumblr-icons-sprite.png	(from https://www.lac-info.com/css/main.css)
15:48:39	45418/45418	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e57-b16a-524fac15bdc00%22	https://www.lac-info.com/img/dmy/media-dummy.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/media-dummy.jpg	(from https://www.lac-info.com/css/main.css)
15:48:43	39545/39545	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e59-9a79-524fac15bdc00%22	https://www.lac-info.com/img/dmy/media-dummy2.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/media-dummy2.jpg	(from https://www.lac-info.com/css/main.css)
15:48:44	219789/219789	---M--	200	added ('OK')	image/png	etag:%2251a1e81-35a8d-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-body-shape-s.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-body-shape-s.png	(from https://www.lac-info.com/css/main.css)
15:48:45	441706/441706	---M--	200	added ('OK')	image/png	etag:%2251a1e80-6bd6a-524a4a2caf600%22	https://www.lac-info.com/img/faq/myth-body-shape-l.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/faq/myth-body-shape-l.png	(from https://www.lac-info.com/css/main.css)
15:48:46	40261/40261	---M--	200	added ('OK')	image/jpeg	etag:%2251a1e5b-9d45-524fac15bdc00%22	https://www.lac-info.com/img/dmy/media-dummy3.jpg	C:/xampp/htdocs/long/long/www.lac-info.com/img/dmy/media-dummy3.jpg	(from https://www.lac-info.com/css/main.css)
15:48:46	10693/10693	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Aug%202016%2008:48:37%20GMT	https://www.lac-info.com/img/autocomplete_marker.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/autocomplete_marker.118.delayed	(from https://www.lac-info.com/css/main.css)
15:48:46	1316/1316	---M--	200	added ('OK')	image/png	etag:%2251a1e96-524-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-brackets-end.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-brackets-end.png	(from https://www.lac-info.com/css/main.css)
15:48:46	1070/1070	---M--	200	added ('OK')	image/png	etag:%2251a1e95-42e-52665b3c2e540%22	https://www.lac-info.com/img/final/ico-brackets-body.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-brackets-body.png	(from https://www.lac-info.com/css/main.css)
15:48:47	3491/3491	---M--	200	added ('OK')	image/png	etag:%2251a1e9d-da3-52665b3d22780%22	https://www.lac-info.com/img/final/ico-euro-pill.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-euro-pill.png	(from https://www.lac-info.com/css/main.css)
15:48:47	2080/2080	---M--	200	added ('OK')	image/png	etag:%2251a1e9c-820-52665b3d22780%22	https://www.lac-info.com/img/final/ico-euro-ius.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-euro-ius.png	(from https://www.lac-info.com/css/main.css)
15:48:48	2074/2074	---M--	200	added ('OK')	image/png	etag:%2251a1e9b-81a-52665b3d22780%22	https://www.lac-info.com/img/final/ico-euro-iud.png	C:/xampp/htdocs/long/long/www.lac-info.com/img/final/ico-euro-iud.png	(from https://www.lac-info.com/css/main.css)
